"Time","Sector","PercentHourlyWorkload","Scenario"
"16:30:00","All Sectors",12,"Current"
"16:40:00","All Sectors",15,"Current"
"16:50:00","All Sectors",23,"Current"
"17:00:00","All Sectors",30,"Current"
"17:10:00","All Sectors",35,"Current"
"17:20:00","All Sectors",34,"Current"
"17:30:00","All Sectors",31,"Current"
"17:40:00","All Sectors",30,"Current"
"17:50:00","All Sectors",32,"Current"
"18:00:00","All Sectors",30,"Current"
"18:10:00","All Sectors",22,"Current"
"18:20:00","All Sectors",22,"Current"
"18:30:00","All Sectors",29,"Current"
"18:40:00","All Sectors",31,"Current"
"18:50:00","All Sectors",26,"Current"
"19:00:00","All Sectors",26,"Current"
"19:10:00","All Sectors",34,"Current"
"19:20:00","All Sectors",35,"Current"
"19:30:00","All Sectors",31,"Current"
"19:40:00","All Sectors",28,"Current"
"19:50:00","All Sectors",24,"Current"
"20:00:00","All Sectors",23,"Current"
"20:10:00","All Sectors",24,"Current"
"20:20:00","All Sectors",25,"Current"
"20:30:00","All Sectors",24,"Current"
"20:40:00","All Sectors",25,"Current"
"20:50:00","All Sectors",26,"Current"
"21:00:00","All Sectors",21,"Current"
"21:10:00","All Sectors",14,"Current"
"21:20:00","All Sectors",10,"Current"
"21:30:00","All Sectors",7,"Current"
"21:40:00","All Sectors",5,"Current"
"21:50:00","All Sectors",6,"Current"
"22:00:00","All Sectors",4,"Current"
"22:10:00","All Sectors",4,"Current"
"22:20:00","All Sectors",3,"Current"
"22:30:00","All Sectors",3,"Current"
"22:40:00","All Sectors",2,"Current"
"22:50:00","All Sectors",1,"Current"
"23:00:00","All Sectors",1,"Current"
"23:10:00","All Sectors",1,"Current"
"23:20:00","All Sectors",1,"Current"
"23:30:00","All Sectors",1,"Current"
"23:40:00","All Sectors",1,"Current"
"23:50:00","All Sectors",1,"Current"
"00:00:00","All Sectors",0,"PBN"
"00:10:00","All Sectors",1,"PBN"
"00:20:00","All Sectors",2,"PBN"
"00:30:00","All Sectors",2,"PBN"
"00:40:00","All Sectors",2,"PBN"
"00:50:00","All Sectors",2,"PBN"
"01:00:00","All Sectors",2,"PBN"
"01:10:00","All Sectors",1,"PBN"
"01:20:00","All Sectors",0,"PBN"
"01:30:00","All Sectors",0,"PBN"
"01:40:00","All Sectors",0,"PBN"
"01:50:00","All Sectors",0,"PBN"
"02:00:00","All Sectors",0,"PBN"
"02:10:00","All Sectors",0,"PBN"
"02:20:00","All Sectors",0,"PBN"
"02:30:00","All Sectors",0,"PBN"
"02:40:00","All Sectors",0,"PBN"
"02:50:00","All Sectors",0,"PBN"
"03:00:00","All Sectors",0,"PBN"
"03:10:00","All Sectors",0,"PBN"
"03:20:00","All Sectors",0,"PBN"
"03:30:00","All Sectors",0,"PBN"
"03:40:00","All Sectors",0,"PBN"
"03:50:00","All Sectors",0,"PBN"
"04:00:00","All Sectors",0,"PBN"
"04:10:00","All Sectors",3,"PBN"
"04:20:00","All Sectors",8,"PBN"
"04:30:00","All Sectors",9,"PBN"
"04:40:00","All Sectors",9,"PBN"
"04:50:00","All Sectors",10,"PBN"
"05:00:00","All Sectors",14,"PBN"
"05:10:00","All Sectors",17,"PBN"
"05:20:00","All Sectors",16,"PBN"
"05:30:00","All Sectors",17,"PBN"
"05:40:00","All Sectors",20,"PBN"
"05:50:00","All Sectors",25,"PBN"
"06:00:00","All Sectors",21,"PBN"
"06:10:00","All Sectors",20,"PBN"
"06:20:00","All Sectors",19,"PBN"
"06:30:00","All Sectors",21,"PBN"
"06:40:00","All Sectors",23,"PBN"
"06:50:00","All Sectors",23,"PBN"
"07:00:00","All Sectors",27,"PBN"
"07:10:00","All Sectors",31,"PBN"
"07:20:00","All Sectors",38,"PBN"
"07:30:00","All Sectors",43,"PBN"
"07:40:00","All Sectors",52,"PBN"
"07:50:00","All Sectors",54,"PBN"
"08:00:00","All Sectors",56,"PBN"
"08:10:00","All Sectors",53,"PBN"
"08:20:00","All Sectors",50,"PBN"
"08:30:00","All Sectors",48,"PBN"
"08:40:00","All Sectors",43,"PBN"
"08:50:00","All Sectors",45,"PBN"
"09:00:00","All Sectors",57,"PBN"
"09:10:00","All Sectors",65,"PBN"
"09:20:00","All Sectors",67,"PBN"
"09:30:00","All Sectors",67,"PBN"
"09:40:00","All Sectors",64,"PBN"
"09:50:00","All Sectors",61,"PBN"
"10:00:00","All Sectors",58,"PBN"
"10:10:00","All Sectors",59,"PBN"
"10:20:00","All Sectors",56,"PBN"
"10:30:00","All Sectors",51,"PBN"
"10:40:00","All Sectors",49,"PBN"
"10:50:00","All Sectors",52,"PBN"
"11:00:00","All Sectors",52,"PBN"
"11:10:00","All Sectors",52,"PBN"
"11:20:00","All Sectors",51,"PBN"
"11:30:00","All Sectors",55,"PBN"
"11:40:00","All Sectors",66,"PBN"
"11:50:00","All Sectors",66,"PBN"
"12:00:00","All Sectors",56,"PBN"
"12:10:00","All Sectors",44,"PBN"
"12:20:00","All Sectors",44,"PBN"
"12:30:00","All Sectors",39,"PBN"
"12:40:00","All Sectors",25,"PBN"
"12:50:00","All Sectors",24,"PBN"
"13:00:00","All Sectors",24,"PBN"
"13:10:00","All Sectors",24,"PBN"
"13:20:00","All Sectors",27,"PBN"
"13:30:00","All Sectors",26,"PBN"
"13:40:00","All Sectors",29,"PBN"
"13:50:00","All Sectors",26,"PBN"
"14:00:00","All Sectors",28,"PBN"
"14:10:00","All Sectors",29,"PBN"
"14:20:00","All Sectors",30,"PBN"
"14:30:00","All Sectors",36,"PBN"
"14:40:00","All Sectors",36,"PBN"
"14:50:00","All Sectors",35,"PBN"
"15:00:00","All Sectors",35,"PBN"
"15:10:00","All Sectors",34,"PBN"
"15:20:00","All Sectors",30,"PBN"
"15:30:00","All Sectors",28,"PBN"
"15:40:00","All Sectors",23,"PBN"
"15:50:00","All Sectors",19,"PBN"
"16:00:00","All Sectors",15,"PBN"
"16:10:00","All Sectors",14,"PBN"
"16:20:00","All Sectors",12,"PBN"
"16:30:00","All Sectors",12,"PBN"
"16:40:00","All Sectors",12,"PBN"
"16:50:00","All Sectors",20,"PBN"
"17:00:00","All Sectors",25,"PBN"
"17:10:00","All Sectors",32,"PBN"
"17:20:00","All Sectors",31,"PBN"
"17:30:00","All Sectors",29,"PBN"
"17:40:00","All Sectors",29,"PBN"
"17:50:00","All Sectors",31,"PBN"
"18:00:00","All Sectors",29,"PBN"
"18:10:00","All Sectors",20,"PBN"
"18:20:00","All Sectors",19,"PBN"
"18:30:00","All Sectors",26,"PBN"
"18:40:00","All Sectors",29,"PBN"
"18:50:00","All Sectors",21,"PBN"
"19:00:00","All Sectors",24,"PBN"
"19:10:00","All Sectors",31,"PBN"
"19:20:00","All Sectors",34,"PBN"
"19:30:00","All Sectors",32,"PBN"
"19:40:00","All Sectors",31,"PBN"
"19:50:00","All Sectors",29,"PBN"
"20:00:00","All Sectors",27,"PBN"
"20:10:00","All Sectors",23,"PBN"
"20:20:00","All Sectors",23,"PBN"
"20:30:00","All Sectors",20,"PBN"
"20:40:00","All Sectors",21,"PBN"
"20:50:00","All Sectors",21,"PBN"
"21:00:00","All Sectors",19,"PBN"
"21:10:00","All Sectors",15,"PBN"
"21:20:00","All Sectors",11,"PBN"
"21:30:00","All Sectors",8,"PBN"
"21:40:00","All Sectors",5,"PBN"
"21:50:00","All Sectors",5,"PBN"
"22:00:00","All Sectors",5,"PBN"
"22:10:00","All Sectors",5,"PBN"
"22:20:00","All Sectors",4,"PBN"
"22:30:00","All Sectors",3,"PBN"
"22:40:00","All Sectors",2,"PBN"
"22:50:00","All Sectors",2,"PBN"
"23:00:00","All Sectors",1,"PBN"
"23:10:00","All Sectors",1,"PBN"
"23:20:00","All Sectors",1,"PBN"
"23:30:00","All Sectors",1,"PBN"
"23:40:00","All Sectors",1,"PBN"
"23:50:00","All Sectors",1,"PBN"
"00:00:00","All TMA",0,"Current"
"00:10:00","All TMA",1,"Current"
"00:20:00","All TMA",2,"Current"
"00:30:00","All TMA",2,"Current"
"00:40:00","All TMA",2,"Current"
"00:50:00","All TMA",2,"Current"
"01:00:00","All TMA",2,"Current"
"01:10:00","All TMA",1,"Current"
"01:20:00","All TMA",0,"Current"
"01:30:00","All TMA",0,"Current"
"01:40:00","All TMA",0,"Current"
"01:50:00","All TMA",0,"Current"
"02:00:00","All TMA",0,"Current"
"02:10:00","All TMA",0,"Current"
"02:20:00","All TMA",0,"Current"
"02:30:00","All TMA",0,"Current"
"02:40:00","All TMA",0,"Current"
"02:50:00","All TMA",0,"Current"
"03:00:00","All TMA",0,"Current"
"03:10:00","All TMA",0,"Current"
"03:20:00","All TMA",0,"Current"
"03:30:00","All TMA",0,"Current"
"03:40:00","All TMA",0,"Current"
"03:50:00","All TMA",0,"Current"
"04:00:00","All TMA",0,"Current"
"04:10:00","All TMA",3,"Current"
"04:20:00","All TMA",7,"Current"
"04:30:00","All TMA",8,"Current"
"04:40:00","All TMA",9,"Current"
"04:50:00","All TMA",10,"Current"
"05:00:00","All TMA",16,"Current"
"05:10:00","All TMA",18,"Current"
"05:20:00","All TMA",18,"Current"
"05:30:00","All TMA",19,"Current"
"05:40:00","All TMA",23,"Current"
"05:50:00","All TMA",28,"Current"
"06:00:00","All TMA",22,"Current"
"06:10:00","All TMA",22,"Current"
"06:20:00","All TMA",21,"Current"
"06:30:00","All TMA",23,"Current"
"06:40:00","All TMA",25,"Current"
"06:50:00","All TMA",25,"Current"
"07:00:00","All TMA",29,"Current"
"07:10:00","All TMA",33,"Current"
"07:20:00","All TMA",41,"Current"
"07:30:00","All TMA",47,"Current"
"07:40:00","All TMA",57,"Current"
"07:50:00","All TMA",56,"Current"
"08:00:00","All TMA",60,"Current"
"08:10:00","All TMA",56,"Current"
"08:20:00","All TMA",50,"Current"
"08:30:00","All TMA",50,"Current"
"08:40:00","All TMA",43,"Current"
"08:50:00","All TMA",48,"Current"
"09:00:00","All TMA",58,"Current"
"09:10:00","All TMA",66,"Current"
"09:20:00","All TMA",70,"Current"
"09:30:00","All TMA",72,"Current"
"09:40:00","All TMA",69,"Current"
"09:50:00","All TMA",65,"Current"
"10:00:00","All TMA",60,"Current"
"10:10:00","All TMA",63,"Current"
"10:20:00","All TMA",59,"Current"
"10:30:00","All TMA",54,"Current"
"10:40:00","All TMA",52,"Current"
"10:50:00","All TMA",55,"Current"
"11:00:00","All TMA",55,"Current"
"11:10:00","All TMA",51,"Current"
"11:20:00","All TMA",51,"Current"
"11:30:00","All TMA",56,"Current"
"11:40:00","All TMA",66,"Current"
"11:50:00","All TMA",68,"Current"
"12:00:00","All TMA",61,"Current"
"12:10:00","All TMA",52,"Current"
"12:20:00","All TMA",48,"Current"
"12:30:00","All TMA",41,"Current"
"12:40:00","All TMA",27,"Current"
"12:50:00","All TMA",26,"Current"
"13:00:00","All TMA",25,"Current"
"13:10:00","All TMA",26,"Current"
"13:20:00","All TMA",28,"Current"
"13:30:00","All TMA",30,"Current"
"13:40:00","All TMA",32,"Current"
"13:50:00","All TMA",28,"Current"
"14:00:00","All TMA",28,"Current"
"14:10:00","All TMA",30,"Current"
"14:20:00","All TMA",30,"Current"
"14:30:00","All TMA",33,"Current"
"14:40:00","All TMA",33,"Current"
"14:50:00","All TMA",33,"Current"
"15:00:00","All TMA",33,"Current"
"15:10:00","All TMA",30,"Current"
"15:20:00","All TMA",31,"Current"
"15:30:00","All TMA",27,"Current"
"15:40:00","All TMA",22,"Current"
"15:50:00","All TMA",18,"Current"
"16:00:00","All TMA",13,"Current"
"16:10:00","All TMA",12,"Current"
"16:20:00","All TMA",11,"Current"
"16:30:00","All TMA",12,"Current"
"16:40:00","All TMA",15,"Current"
"16:50:00","All TMA",23,"Current"
"17:00:00","All TMA",30,"Current"
"17:10:00","All TMA",35,"Current"
"17:20:00","All TMA",34,"Current"
"17:30:00","All TMA",31,"Current"
"17:40:00","All TMA",30,"Current"
"17:50:00","All TMA",32,"Current"
"18:00:00","All TMA",30,"Current"
"18:10:00","All TMA",22,"Current"
"18:20:00","All TMA",22,"Current"
"18:30:00","All TMA",29,"Current"
"18:40:00","All TMA",31,"Current"
"18:50:00","All TMA",26,"Current"
"19:00:00","All TMA",26,"Current"
"19:10:00","All TMA",34,"Current"
"19:20:00","All TMA",35,"Current"
"19:30:00","All TMA",31,"Current"
"19:40:00","All TMA",28,"Current"
"19:50:00","All TMA",24,"Current"
"20:00:00","All TMA",23,"Current"
"20:10:00","All TMA",24,"Current"
"20:20:00","All TMA",25,"Current"
"20:30:00","All TMA",24,"Current"
"20:40:00","All TMA",25,"Current"
"20:50:00","All TMA",26,"Current"
"21:00:00","All TMA",21,"Current"
"21:10:00","All TMA",14,"Current"
"21:20:00","All TMA",10,"Current"
"21:30:00","All TMA",7,"Current"
"21:40:00","All TMA",5,"Current"
"21:50:00","All TMA",6,"Current"
"22:00:00","All TMA",4,"Current"
"22:10:00","All TMA",4,"Current"
"22:20:00","All TMA",3,"Current"
"22:30:00","All TMA",3,"Current"
"22:40:00","All TMA",2,"Current"
"22:50:00","All TMA",1,"Current"
"23:00:00","All TMA",1,"Current"
"23:10:00","All TMA",1,"Current"
"23:20:00","All TMA",1,"Current"
"23:30:00","All TMA",1,"Current"
"23:40:00","All TMA",1,"Current"
"23:50:00","All TMA",1,"Current"
"00:00:00","All TMA",0,"PBN"
"00:10:00","All TMA",1,"PBN"
"00:20:00","All TMA",2,"PBN"
"00:30:00","All TMA",2,"PBN"
"00:40:00","All TMA",2,"PBN"
"00:50:00","All TMA",2,"PBN"
"01:00:00","All TMA",2,"PBN"
"01:10:00","All TMA",1,"PBN"
"01:20:00","All TMA",0,"PBN"
"01:30:00","All TMA",0,"PBN"
"01:40:00","All TMA",0,"PBN"
"01:50:00","All TMA",0,"PBN"
"02:00:00","All TMA",0,"PBN"
"02:10:00","All TMA",0,"PBN"
"02:20:00","All TMA",0,"PBN"
"02:30:00","All TMA",0,"PBN"
"02:40:00","All TMA",0,"PBN"
"02:50:00","All TMA",0,"PBN"
"03:00:00","All TMA",0,"PBN"
"03:10:00","All TMA",0,"PBN"
"03:20:00","All TMA",0,"PBN"
"03:30:00","All TMA",0,"PBN"
"03:40:00","All TMA",0,"PBN"
"03:50:00","All TMA",0,"PBN"
"04:00:00","All TMA",0,"PBN"
"04:10:00","All TMA",3,"PBN"
"04:20:00","All TMA",8,"PBN"
"04:30:00","All TMA",9,"PBN"
"04:40:00","All TMA",9,"PBN"
"04:50:00","All TMA",10,"PBN"
"05:00:00","All TMA",14,"PBN"
"05:10:00","All TMA",17,"PBN"
"05:20:00","All TMA",16,"PBN"
"05:30:00","All TMA",17,"PBN"
"05:40:00","All TMA",20,"PBN"
"05:50:00","All TMA",25,"PBN"
"06:00:00","All TMA",21,"PBN"
"06:10:00","All TMA",20,"PBN"
"06:20:00","All TMA",19,"PBN"
"06:30:00","All TMA",21,"PBN"
"06:40:00","All TMA",23,"PBN"
"06:50:00","All TMA",23,"PBN"
"07:00:00","All TMA",27,"PBN"
"07:10:00","All TMA",31,"PBN"
"07:20:00","All TMA",38,"PBN"
"07:30:00","All TMA",43,"PBN"
"07:40:00","All TMA",52,"PBN"
"07:50:00","All TMA",54,"PBN"
"08:00:00","All TMA",56,"PBN"
"08:10:00","All TMA",53,"PBN"
"08:20:00","All TMA",50,"PBN"
"08:30:00","All TMA",48,"PBN"
"08:40:00","All TMA",43,"PBN"
"08:50:00","All TMA",45,"PBN"
"09:00:00","All TMA",57,"PBN"
"09:10:00","All TMA",65,"PBN"
"09:20:00","All TMA",67,"PBN"
"09:30:00","All TMA",67,"PBN"
"09:40:00","All TMA",64,"PBN"
"09:50:00","All TMA",61,"PBN"
"10:00:00","All TMA",58,"PBN"
"10:10:00","All TMA",59,"PBN"
"10:20:00","All TMA",56,"PBN"
"10:30:00","All TMA",51,"PBN"
"10:40:00","All TMA",49,"PBN"
"10:50:00","All TMA",52,"PBN"
"11:00:00","All TMA",52,"PBN"
"11:10:00","All TMA",52,"PBN"
"11:20:00","All TMA",51,"PBN"
"11:30:00","All TMA",55,"PBN"
"11:40:00","All TMA",66,"PBN"
"11:50:00","All TMA",66,"PBN"
"12:00:00","All TMA",56,"PBN"
"12:10:00","All TMA",44,"PBN"
"12:20:00","All TMA",44,"PBN"
"12:30:00","All TMA",39,"PBN"
"12:40:00","All TMA",25,"PBN"
"12:50:00","All TMA",24,"PBN"
"13:00:00","All TMA",24,"PBN"
"13:10:00","All TMA",24,"PBN"
"13:20:00","All TMA",27,"PBN"
"13:30:00","All TMA",26,"PBN"
"13:40:00","All TMA",29,"PBN"
"13:50:00","All TMA",26,"PBN"
"14:00:00","All TMA",28,"PBN"
"14:10:00","All TMA",29,"PBN"
"14:20:00","All TMA",30,"PBN"
"14:30:00","All TMA",36,"PBN"
"14:40:00","All TMA",36,"PBN"
"14:50:00","All TMA",35,"PBN"
"15:00:00","All TMA",35,"PBN"
"15:10:00","All TMA",34,"PBN"
"15:20:00","All TMA",30,"PBN"
"15:30:00","All TMA",28,"PBN"
"15:40:00","All TMA",23,"PBN"
"15:50:00","All TMA",19,"PBN"
"16:00:00","All TMA",15,"PBN"
"16:10:00","All TMA",14,"PBN"
"16:20:00","All TMA",12,"PBN"
"16:30:00","All TMA",12,"PBN"
"16:40:00","All TMA",12,"PBN"
"16:50:00","All TMA",20,"PBN"
"17:00:00","All TMA",25,"PBN"
"17:10:00","All TMA",32,"PBN"
"17:20:00","All TMA",31,"PBN"
"17:30:00","All TMA",29,"PBN"
"17:40:00","All TMA",29,"PBN"
"17:50:00","All TMA",31,"PBN"
"18:00:00","All TMA",29,"PBN"
"18:10:00","All TMA",20,"PBN"
"18:20:00","All TMA",19,"PBN"
"18:30:00","All TMA",26,"PBN"
"18:40:00","All TMA",29,"PBN"
"18:50:00","All TMA",21,"PBN"
"19:00:00","All TMA",24,"PBN"
"19:10:00","All TMA",31,"PBN"
"19:20:00","All TMA",34,"PBN"
"19:30:00","All TMA",32,"PBN"
"19:40:00","All TMA",31,"PBN"
"19:50:00","All TMA",29,"PBN"
"20:00:00","All TMA",27,"PBN"
"20:10:00","All TMA",23,"PBN"
"20:20:00","All TMA",23,"PBN"
"20:30:00","All TMA",20,"PBN"
"20:40:00","All TMA",21,"PBN"
"20:50:00","All TMA",21,"PBN"
"21:00:00","All TMA",19,"PBN"
"21:10:00","All TMA",15,"PBN"
"21:20:00","All TMA",11,"PBN"
"21:30:00","All TMA",8,"PBN"
"21:40:00","All TMA",5,"PBN"
"21:50:00","All TMA",5,"PBN"
"22:00:00","All TMA",5,"PBN"
"22:10:00","All TMA",5,"PBN"
"22:20:00","All TMA",4,"PBN"
"22:30:00","All TMA",3,"PBN"
"22:40:00","All TMA",2,"PBN"
"22:50:00","All TMA",2,"PBN"
"23:00:00","All TMA",1,"PBN"
"23:10:00","All TMA",1,"PBN"
"23:20:00","All TMA",1,"PBN"
"23:30:00","All TMA",1,"PBN"
"23:40:00","All TMA",1,"PBN"
"23:50:00","All TMA",1,"PBN"
